tket_bench,rd53_131.qasm,196,0,40,164,31,0,1,0,469,200,31,7,31,7,0.4
tket_bench,4gt4-v0_78.qasm,98,0,5,85,12,1,0,0,235,109,52,17,52,17,0.3
tket_bench,sym6_316.qasm,112,0,7,74,38,0,0,0,270,123,57,25,57,25,0.3
tket_bench,hwb6_56.qasm,2933,0,1252,2331,601,1,0,0,6723,2952,46,14,46,14,0.327
tket_bench,pf2_50_after.qasm,1600,800,800,800,0,0,0,400,5600,1300,17432,15632,17432,15632,0.188
tket_bench,rd53_311.qasm,112,0,9,75,37,0,0,0,275,124,46,15,46,15,0.3
tket_bench,cnt3-5_180.qasm,210,0,39,159,50,1,0,0,485,215,31,5,31,5,0.4
tket_bench,mod10_171.qasm,105,0,18,79,25,1,0,0,244,108,19,1,19,1,0.3
tket_bench,4gt12-v1_89.qasm,98,0,15,86,11,1,0,0,228,100,22,2,22,2,0.3
tket_bench,pf4_20_after.qasm,3040,1520,1520,1520,0,0,0,760,10400,2440,14591,11231,14591,11231,0.457
tket_bench,rd32-v1_68.qasm,14,0,0,12,1,1,0,0,36,16,23,3,23,3,0.2
tket_bench,square_root_7.qasm,2919,616,777,1776,18,1,508,747.875,7630,3089,3588,1879,2733,1204,0.305
tket_bench,alu-v2_31.qasm,196,0,27,137,58,1,0,0,451,198,22,2,22,2,0.4
tket_bench,sf_274.qasm,336,0,98,288,36,0,12,0,781,336,16,0,16,0,0.8
tket_bench,alu-v0_27.qasm,14,0,0,9,4,1,0,0,36,17,24,3,24,3,0.2
tket_bench,4gt5_75.qasm,35,0,4,25,9,1,0,0,83,38,25,3,25,3,0.2
tket_bench,ising_model_13.qasm,694,165,529,529,0,0,0,82.5,1743,120,645,360,645,360,0.26
tket_bench,sf_276.qasm,336,0,85,288,36,0,12,0,778,336,16,0,16,0,0.7
tket_bench,C17_204.qasm,203,0,38,162,40,1,0,0,467,205,21,2,21,2,0.4
tket_bench,decod24-bdd_294.qasm,28,0,3,23,4,1,0,0,73,32,25,4,25,4,0.2
tket_bench,ex2_227.qasm,273,0,50,235,37,1,0,0,631,275,21,2,21,2,0.6
tket_bench,4gt11_84.qasm,7,0,0,5,1,1,0,0,18,9,22,2,22,2,0.2
tket_bench,pf1_20_before.qasm,160,80,80,80,0,0,0,40,760,120,721,561,721,561,0.9
tket_bench,4mod7-v1_96.qasm,70,0,8,58,11,1,0,0,164,72,22,2,22,2,0.2
